1 	A Brave Refrain 	James-Whitcomb-Riley 	kids 	139 	126 	there are breathtaking descriptions of kids by James-Whitcomb-Riley 	1505 	images/book/kids/7.jpeg 	
597 	Aeolus And Aurora: Giving A Little Information As To The Music Of The Gods 	J.-C.-Manning 	kids 	139 	131 	there are breathtaking descriptions of kids by J.-C.-Manning 	1038 	images/book/kids/31.jpeg 	
598 	Aepyornis Island 	H.-G.-Wells 	fiction 	110 	101 	this is a good book on fiction by H.-G.-Wells 	1333 	images/book/fiction/79.jpeg 	
599 	Aerophobe, An 	Ambrose-Bierce 	kids 	103 	61 	this is a masterpiece on kids by Ambrose-Bierce 	1278 	images/book/kids/41.jpeg 	
600 	Aes Triplex 	Robert-Louis-Stevenson 	science 	117 	97 	this is a masterpiece on science by Robert-Louis-Stevenson 	1800 	images/book/science/19.jpeg 	
601 	Aesthete, The 	W.-S.-Gilbert 	fiction 	131 	98 	this is a good book on fiction by W.-S.-Gilbert 	1126 	images/book/fiction/6.jpeg 	
602 	Aesthetes, The 	Ambrose-Bierce 	science 	187 	158 	this is a masterpiece on science by Ambrose-Bierce 	1480 	images/book/science/32.jpeg 	
603 	Aesthetic 	Ella-Wheeler-Wilcox 	health 	187 	144 	this is a masterpiece on health by Ella-Wheeler-Wilcox 	1449 	images/book/health/6.jpeg 	
604 	Aesthetic New York Fifty-Odd Years Ago 	William-Dean-Howells 	fiction 	120 	105 	there are breathtaking descriptions of fiction by William-Dean-Howells 	1694 	images/book/fiction/25.jpeg 	
605 	Aesthetic Poetry 	Walter-Pater 	kids 	156 	134 	this is a good book on kids by Walter-Pater 	1803 	images/book/kids/99.jpeg 	
606 	Aesthetic Woman 	E.-Lynn-Linton 	science 	119 	91 	this is a masterpiece on science by E.-Lynn-Linton 	1475 	images/book/science/6.jpeg 	
607 	Aestivation 	Oliver-Wendell-Holmes 	fiction 	182 	176 	this book talks about fiction by Oliver-Wendell-Holmes 	1965 	images/book/fiction/69.jpeg 	
608 	Afar in the Forest 	William-H. G.-Kingston 	biography 	165 	164 	there are breathtaking descriptions of biography by William-H. G.-Kingston 	1596 	images/book/biography/12.jpeg 	
609 	Affair At Coulters Notch, The 	Ambrose-Bierce 	fiction 	197 	183 	this is a good book on fiction by Ambrose-Bierce 	1856 	images/book/fiction/62.jpeg 	
610 	Affair Of Outposts, An 	Ambrose-Bierce 	fiction 	136 	110 	there are breathtaking descriptions of fiction by Ambrose-Bierce 	1125 	images/book/fiction/66.jpeg 	
611 	Affected Indifference. To The Same (To A Friend, Unsuccessful In Love) 	Mark-Akenside 	fiction 	193 	147 	this is a masterpiece on fiction by Mark-Akenside 	1886 	images/book/fiction/46.jpeg 	
612 	Affected Man, An 	John-Earle 	biography 	132 	98 	there are breathtaking descriptions of biography by John-Earle 	1396 	images/book/biography/16.jpeg 	
613 	Affecting Cruelty 	Falconbridge 	biography 	135 	88 	there are breathtaking descriptions of biography by Falconbridge 	1636 	images/book/biography/20.jpeg 	
614 	Affection 	Arthur-C.-Benson 	kids 	162 	137 	this is a good book on kids by Arthur-C.-Benson 	1165 	images/book/kids/75.jpeg 	
615 	Affinities 	David-Morton 	fiction 	157 	113 	there are breathtaking descriptions of fiction by David-Morton 	1130 	images/book/fiction/35.jpeg 	
616 	Affinity, A Pantheistic Madrigal 	Theophile-Gautier 	kids 	185 	164 	there are breathtaking descriptions of kids by Theophile-Gautier 	1860 	images/book/kids/46.jpeg 	
617 	Affirm 	Ella-Wheeler-Wilcox 	biography 	173 	172 	this book talks about biography by Ella-Wheeler-Wilcox 	1537 	images/book/biography/43.jpeg 	
618 	Affliction 	-Poet- Robert-Herrick 	fiction 	108 	72 	this is a good book on fiction by -Poet- Robert-Herrick 	1786 	images/book/fiction/33.jpeg 	
619 	Affliction 	Henry-Vaughan 	biography 	172 	142 	there are breathtaking descriptions of biography by Henry-Vaughan 	1450 	images/book/biography/42.jpeg 	
620 	Affliction Of Baron Humpfelhimmel, The 	John-Kendrick-Bangs 	kids 	139 	89 	there are breathtaking descriptions of kids by John-Kendrick-Bangs 	1707 	images/book/kids/32.jpeg 	
621 	Affliction of Margaret ---- of ----, The 	William-Wordsworth 	biography 	106 	68 	this is a masterpiece on biography by William-Wordsworth 	1085 	images/book/biography/2.jpeg 	
622 	Afloat 	Charles-G. D.-Roberts 	fiction 	161 	124 	this is a masterpiece on fiction by Charles-G. D.-Roberts 	1327 	images/book/fiction/16.jpeg 	
623 	Afloat And Ashore: A Sea Tale 	James-Fenimore-Cooper 	kids 	132 	112 	this is a good book on kids by James-Fenimore-Cooper 	1956 	images/book/kids/57.jpeg 	
624 	Afraid Of His Dad 	Edgar-A.-Guest 	biography 	194 	180 	this book talks about biography by Edgar-A.-Guest 	1697 	images/book/biography/17.jpeg 	
625 	Afraid? Of whom am I afraid? 	Emily-Dickinson 	science 	184 	137 	this is a masterpiece on science by Emily-Dickinson 	1618 	images/book/science/50.jpeg 	
626 	Africa 	G.-K.-Chesterton 	biography 	159 	154 	this is a good book on biography by G.-K.-Chesterton 	1518 	images/book/biography/22.jpeg 	
627 	African Camp Fires 	Stewart-Edward-White 	fiction 	165 	158 	this book talks about fiction by Stewart-Edward-White 	1643 	images/book/fiction/73.jpeg 	
628 	African Chief, The 	William-Cullen-Bryant 	kids 	175 	169 	this book talks about kids by William-Cullen-Bryant 	1951 	images/book/kids/86.jpeg 	
629 	African Coast, The 	Henry-Major-Tomlinson 	health 	106 	103 	this is a masterpiece on health by Henry-Major-Tomlinson 	1992 	images/book/health/69.jpeg 	
630 	African Discovery, An 	Anne-Reeve-Aldrich 	science 	161 	128 	this is a good book on science by Anne-Reeve-Aldrich 	1251 	images/book/science/31.jpeg 	
631 	African Millionaire: Episodes in the Life of the Illustrious Colonel Clay, An 	Grant-Allen 	biography 	110 	75 	there are breathtaking descriptions of biography by Grant-Allen 	1133 	images/book/biography/30.jpeg 	
632 	African Trader, The 	William-H. G.-Kingston 	kids 	175 	126 	this is a masterpiece on kids by William-H. G.-Kingston 	1803 	images/book/kids/76.jpeg 	
633 	Afridi Love 	Laurence-Hope 	biography 	104 	98 	this is a masterpiece on biography by Laurence-Hope 	1930 	images/book/biography/12.jpeg 	
634 	After 	William-Ernest-Henley 	kids 	170 	156 	there are breathtaking descriptions of kids by William-Ernest-Henley 	1765 	images/book/kids/58.jpeg 	
635 	After 	Guy-De-Maupassant 	fiction 	187 	181 	this is a good book on fiction by Guy-De-Maupassant 	1668 	images/book/fiction/33.jpeg 	
636 	After 	Gilbert-Parker 	science 	190 	172 	this is a masterpiece on science by Gilbert-Parker 	1525 	images/book/science/16.jpeg 	
637 	After (Introductory Poem) 	William-Rose-Benet 	science 	136 	115 	this is a masterpiece on science by William-Rose-Benet 	1781 	images/book/science/5.jpeg 	
638 	After 	Ella-Wheeler-Wilcox 	biography 	161 	158 	this book talks about biography by Ella-Wheeler-Wilcox 	1239 	images/book/biography/33.jpeg 	
639 	After A Bengali Song 	Dhan-Gopal-Mukerji 	biography 	118 	76 	there are breathtaking descriptions of biography by Dhan-Gopal-Mukerji 	1407 	images/book/biography/23.jpeg 	
640 	After a Few Words... 	Randall-Garrett 	kids 	176 	171 	this book talks about kids by Randall-Garrett 	1371 	images/book/kids/86.jpeg 	
641 	After A Journey 	Thomas-Hardy 	biography 	152 	118 	this is a good book on biography by Thomas-Hardy 	1994 	images/book/biography/23.jpeg 	
642 	After A Lecture On Keats 	Oliver-Wendell-Holmes 	biography 	102 	88 	this is a masterpiece on biography by Oliver-Wendell-Holmes 	1265 	images/book/biography/36.jpeg 	
643 	After A Lecture On Moore 	Oliver-Wendell-Holmes 	biography 	154 	114 	this is a good book on biography by Oliver-Wendell-Holmes 	1873 	images/book/biography/33.jpeg 	
644 	After A Lecture On Shelley 	Oliver-Wendell-Holmes 	kids 	109 	95 	this is a good book on kids by Oliver-Wendell-Holmes 	1422 	images/book/kids/63.jpeg 	
645 	After A Lecture On Wordsworth 	Oliver-Wendell-Holmes 	health 	200 	170 	this is a masterpiece on health by Oliver-Wendell-Holmes 	1719 	images/book/health/108.jpeg 	
646 	After A Parting 	Alice-Meynell 	science 	114 	67 	this is a good book on science by Alice-Meynell 	1162 	images/book/science/56.jpeg 	
647 	After A Reading 	Algernon-Charles-Swinburne 	biography 	124 	107 	there are breathtaking descriptions of biography by Algernon-Charles-Swinburne 	1303 	images/book/biography/4.jpeg 	
648 	After a romantic day 	Thomas-Hardy 	biography 	102 	65 	this book talks about biography by Thomas-Hardy 	1674 	images/book/biography/23.jpeg 	
649 	After A Shadow 	T.-S.-Arthur 	biography 	144 	104 	this is a good book on biography by T.-S.-Arthur 	1732 	images/book/biography/16.jpeg 	
650 	After A Tempest 	William-Cullen-Bryant 	kids 	155 	148 	this book talks about kids by William-Cullen-Bryant 	1623 	images/book/kids/15.jpeg 	
651 	After A Visit 	Paul-Laurence-Dunbar 	health 	120 	104 	there are breathtaking descriptions of health by Paul-Laurence-Dunbar 	1805 	images/book/health/22.jpeg 	
652 	After All 	Henry-Lawson 	kids 	182 	171 	this is a good book on kids by Henry-Lawson 	1869 	images/book/kids/59.jpeg 	
653 	After All 	Alice-Brown 	biography 	180 	176 	there are breathtaking descriptions of biography by Alice-Brown 	1247 	images/book/biography/28.jpeg 	
654 	After An Epigram Of Clement Marot 	Alan-Seeger 	kids 	185 	153 	this is a masterpiece on kids by Alan-Seeger 	1354 	images/book/kids/87.jpeg 	
655 	After An Old Legend 	George-MacDonald 	science 	163 	128 	this book talks about science by George-MacDonald 	1777 	images/book/science/5.jpeg 	
656 	After Communion 	Christina-Georgina-Rossetti 	health 	112 	73 	this is a good book on health by Christina-Georgina-Rossetti 	1809 	images/book/health/13.jpeg 	
657 	After Dark 	Wilkie-Collins 	health 	134 	122 	there are breathtaking descriptions of health by Wilkie-Collins 	1453 	images/book/health/12.jpeg 	
658 	After Death 	Arthur-C.-Benson 	fiction 	127 	81 	this book talks about fiction by Arthur-C.-Benson 	1351 	images/book/fiction/59.jpeg 	
659 	After Death 	Algernon-Charles-Swinburne 	kids 	120 	80 	this is a masterpiece on kids by Algernon-Charles-Swinburne 	1139 	images/book/kids/79.jpeg 	
660 	After Death 	Sara-Teasdale 	fiction 	175 	161 	this is a good book on fiction by Sara-Teasdale 	1269 	images/book/fiction/33.jpeg 	
661 	After Death 	Edith-Nesbit 	kids 	193 	155 	this book talks about kids by Edith-Nesbit 	1573 	images/book/kids/46.jpeg 	
662 	After Death 	Christina-Georgina-Rossetti 	biography 	178 	155 	there are breathtaking descriptions of biography by Christina-Georgina-Rossetti 	1042 	images/book/biography/7.jpeg 	
663 	After Election 	John-Greenleaf-Whittier 	biography 	134 	130 	this book talks about biography by John-Greenleaf-Whittier 	1189 	images/book/biography/29.jpeg 	
664 	After Fifty Years - A Mothers Address To Her Family On Her Golden-Wedding Day 	Mrs. J.-C.-Yule 	fiction 	106 	78 	this is a good book on fiction by Mrs. J.-C.-Yule 	1245 	images/book/fiction/12.jpeg 	
665 	After Hearing My Old Kentucky Home 	Dhan-Gopal-Mukerji 	biography 	132 	110 	there are breathtaking descriptions of biography by Dhan-Gopal-Mukerji 	1668 	images/book/biography/17.jpeg 	
666 	After Hearing Robin Hood 	Franklin-P.-Adams 	health 	105 	102 	this is a good book on health by Franklin-P.-Adams 	1260 	images/book/health/74.jpeg 	
667 	After Hearing German Music 	Christopher-Morley 	fiction 	176 	128 	this is a masterpiece on fiction by Christopher-Morley 	1782 	images/book/fiction/62.jpeg 	
668 	After Heine [Beautiful Fishermans Daughter] 	Rennell-Rodd 	kids 	130 	89 	this is a good book on kids by Rennell-Rodd 	1605 	images/book/kids/14.jpeg 	
669 	After Heine [How The Mirrored Moonbeams Quiver] 	Rennell-Rodd 	health 	174 	173 	there are breathtaking descriptions of health by Rennell-Rodd 	1389 	images/book/health/37.jpeg 	
670 	After Heine [The leaves are falling, falling] 	Rennell-Rodd 	fiction 	166 	137 	this is a good book on fiction by Rennell-Rodd 	1530 	images/book/fiction/26.jpeg 	
671 	After Her Going 	Francis-Thompson 	kids 	138 	136 	this is a good book on kids by Francis-Thompson 	1293 	images/book/kids/58.jpeg 	
672 	After House, The 	Mary-Roberts-Rinehart 	fiction 	189 	175 	this is a good book on fiction by Mary-Roberts-Rinehart 	1855 	images/book/fiction/30.jpeg 	
673 	After London; or, Wild England 	Richard-Jefferies 	biography 	186 	174 	this is a good book on biography by Richard-Jefferies 	1635 	images/book/biography/38.jpeg 	
674 	After Long Grief 	Madison-Julius-Cawein 	kids 	184 	178 	this is a good book on kids by Madison-Julius-Cawein 	1676 	images/book/kids/99.jpeg 	
675 	After Long Grief And Pain 	Madison-Julius-Cawein 	fiction 	137 	93 	this is a good book on fiction by Madison-Julius-Cawein 	1677 	images/book/fiction/61.jpeg 	
676 	After Long Years 	Sophie-A.-Miller 	fiction 	128 	107 	this is a masterpiece on fiction by Sophie-A.-Miller 	1035 	images/book/fiction/64.jpeg 	
677 	After Looking Into Carlyles Reminiscences 	Algernon-Charles-Swinburne 	health 	153 	152 	there are breathtaking descriptions of health by Algernon-Charles-Swinburne 	1936 	images/book/health/163.jpeg 	
678 	After Love 	Sara-Teasdale 	biography 	124 	118 	this is a good book on biography by Sara-Teasdale 	1924 	images/book/biography/16.jpeg 	
679 	After Love 	Arthur-Symons 	biography 	197 	147 	there are breathtaking descriptions of biography by Arthur-Symons 	1915 	images/book/biography/17.jpeg 	
680 	After Many Days 	D.-H.-Lawrence 	science 	164 	118 	this is a masterpiece on science by D.-H.-Lawrence 	1193 	images/book/science/1.jpeg 	
681 	After Many Days 	Robert-F.-Murray 	health 	168 	156 	this book talks about health by Robert-F.-Murray 	1366 	images/book/health/59.jpeg 	
682 	After Many Days 	Lucy-Maud-Montgomery 	fiction 	199 	195 	there are breathtaking descriptions of fiction by Lucy-Maud-Montgomery 	1497 	images/book/fiction/74.jpeg 	
683 	After Many Days 	Paul-Laurence-Dunbar 	kids 	162 	135 	this is a masterpiece on kids by Paul-Laurence-Dunbar 	1400 	images/book/kids/65.jpeg 	
684 	After Many Years 	Henry-Kendall 	kids 	142 	105 	this is a good book on kids by Henry-Kendall 	1731 	images/book/kids/39.jpeg 	
685 	After Many Years 	Rachel-Annand-Taylor 	health 	177 	149 	this is a masterpiece on health by Rachel-Annand-Taylor 	1293 	images/book/health/76.jpeg 	
686 	After Marriage 	Elinor-Glyn 	fiction 	117 	83 	there are breathtaking descriptions of fiction by Elinor-Glyn 	1930 	images/book/fiction/41.jpeg 	
687 	After Parting 	Sara-Teasdale 	kids 	181 	162 	this book talks about kids by Sara-Teasdale 	1919 	images/book/kids/22.jpeg 	
688 	After Parting 	Henry-Kendall 	science 	132 	125 	this is a good book on science by Henry-Kendall 	1730 	images/book/science/21.jpeg 	
689 	After Paul Verlaine 	Ernest-Dowson 	kids 	132 	129 	this book talks about kids by Ernest-Dowson 	1425 	images/book/kids/62.jpeg 	
690 	After Rain 	Helen-Hay-Whitney 	biography 	118 	85 	there are breathtaking descriptions of biography by Helen-Hay-Whitney 	1256 	images/book/biography/31.jpeg 	
691 	After Rain 	Archibald-Lampman 	health 	119 	75 	this is a masterpiece on health by Archibald-Lampman 	1456 	images/book/health/2.jpeg 	
692 	After Rain 	Edward-Thomas 	biography 	123 	119 	there are breathtaking descriptions of biography by Edward-Thomas 	1103 	images/book/biography/14.jpeg 	
693 	After Rain 	Alfred-Noyes 	kids 	195 	169 	this is a masterpiece on kids by Alfred-Noyes 	1219 	images/book/kids/67.jpeg 	
694 	After Reading Antony and Cleopatra 	Robert-Louis-Stevenson 	health 	101 	97 	this book talks about health by Robert-Louis-Stevenson 	1023 	images/book/health/57.jpeg 	
695 	After Reading Maud 	William-Johnson-Cory 	kids 	122 	84 	this is a masterpiece on kids by William-Johnson-Cory 	1516 	images/book/kids/38.jpeg 	
696 	After Reading J. T. Gilberts The History Of Dublin 	Denis-Florence-MacCarthy 	fiction 	145 	132 	this is a good book on fiction by Denis-Florence-MacCarthy 	1073 	images/book/fiction/1.jpeg 	
697 	After Reading Psalms XXXIX., XL., etc. 	Thomas-Hardy 	kids 	121 	83 	this book talks about kids by Thomas-Hardy 	1525 	images/book/kids/19.jpeg 	
698 	After Reading Samuel Minturn Pecks Rhymes And Roses 	Cotton-Noe 	biography 	127 	106 	this is a good book on biography by Cotton-Noe 	1143 	images/book/biography/28.jpeg 	
699 	After Reading Trollopes History Of Florence 	Eugene-Field 	kids 	119 	91 	this book talks about kids by Eugene-Field 	1433 	images/book/kids/26.jpeg 	
700 	After Schiller 	Thomas-Hardy 	fiction 	157 	154 	this is a good book on fiction by Thomas-Hardy 	1593 	images/book/fiction/38.jpeg 	
701 	After Seeing Pius IX 	Abram-Joseph-Ryan 	biography 	129 	113 	this is a good book on biography by Abram-Joseph-Ryan 	1490 	images/book/biography/5.jpeg 	
702 	After Sensations 	Johann Wolfgang-von-Goethe 	kids 	157 	128 	there are breathtaking descriptions of kids by Johann Wolfgang-von-Goethe 	1739 	images/book/kids/95.jpeg 	
703 	After Sickness 	Abram-Joseph-Ryan 	fiction 	176 	172 	this is a good book on fiction by Abram-Joseph-Ryan 	1162 	images/book/fiction/68.jpeg 	
704 	After Song, An 	William-Carlos-Williams 	fiction 	183 	175 	this is a good book on fiction by William-Carlos-Williams 	1579 	images/book/fiction/10.jpeg 	
705 	After Storm 	Lola-Ridge 	health 	122 	108 	this book talks about health by Lola-Ridge 	1167 	images/book/health/108.jpeg 	
706 	After Summer Rain 	David-Morton 	health 	104 	64 	there are breathtaking descriptions of health by David-Morton 	1844 	images/book/health/65.jpeg 	
707 	After Sunset 	Algernon-Charles-Swinburne 	science 	107 	71 	there are breathtaking descriptions of science by Algernon-Charles-Swinburne 	1895 	images/book/science/58.jpeg 	
708 	After Sunset 	Arthur-Symons 	kids 	176 	143 	there are breathtaking descriptions of kids by Arthur-Symons 	1524 	images/book/kids/54.jpeg 	
